App_Name,Remarks,Sentiment,Label,Score,Date_of_Remark
Minecraft,OMG ARMADILLOS! ð Slight Complaint though: everyone wanted the new wolf variants  but I'm not a fan of them. Just too used to the classic that's all. Great idea for everyone else though. Maybe if there was a FREE texture pack where ALL the wolves had the classic look? PLEASE MOJANG! Or anyone reading this if you know how; I don't. Also big question: PLEASE END UPDATE EVERYONE WANTS IT! There's memes about Mojang ignoring the idea even. Maybe you're considering itð¤·,NEGATIVE,1,0.997533202,24-Apr-24
Minecraft,Minecraft is a really fun game  it's cheap for mobile and you can play online or offline  with or without friends or even with other people on cool servers and worlds  a way to get it free for people who haven't bought it is to add someone's account who bought it then switch to that account and download Minecraft  then you'll have it on that phone but it won't be permanent for that phone,NEGATIVE,1,0.853445411,17-Mar-24
Minecraft,Minecraft is a good game i loved it and i play with my friends in the last update the buttons has been changed i selected the d pad but it shows the buttons like it . I am not comfortable with those buttons . Please solve it . I give the game 5 star rating,POSITIVE,0,0.994098783,17-Mar-24
Minecraft,Ok.. so  me and my bestie Tried Playing Minecraft since It's Saturday. When we played her Pov Becomes Stretched and She was so fast Like she Ate a swift potion.. and after she deleted the mc and redownload and play again it was gone.. and then when we finally about to play again.. I GOT THE BUG NEXTð­.. I did the same as what she did.. and guessed what?.. NOTHING HAPPENED! I'm still speedy asf I can't even play properly.. please fix this.. we didn't wait for the weekends just to not be able to p,NEGATIVE,1,0.999414682,17-Feb-24
Minecraft,This was a great game. It could be today  but update after update... Performance issues keep piling up  bugs/glitches compound each other  and let's not even talk about the new content of the recent updates. Two stars because there are still some aspects of the game to enjoy,NEGATIVE,1,0.966073573,16-Feb-24
Minecraft,one of my favorite games. but lately it's glitchy. lags and force closes. It's updated and my phone has no other issues with storage or any other apps. not sure what's going on.,NEGATIVE,1,0.98670131,11-Mar-24
Minecraft,It keeps taking my stuff away on my friends world whenever I join them one time me and my friends played a world we had for like 2-4 years on and when I joined them I had nothing which was weird because if I remember correctly I had maxed out netherite armor last time and I just had a empty locater map so I saved and quit but after a couple of tries it just kept giving me the empty locater map and not my stuff like mojand y'all gotta fix this bug for pocket edition it's annoying,NEGATIVE,1,0.999522328,9-Mar-24
Minecraft,Perfect... But you should make this game vr compatible: is bothersome to put the finger on the screen to play it. Having the phone attached in front of you  with your hands free to use controllers is great (did it with vridge  streaming the pc version to the phone; it was way better than putting the phone on the table).,NEGATIVE,1,0.780161917,6-Feb-24
Minecraft,I will leave this one star until this bug is fixed. I reset my phone  removed minecraft and downloaded it again  yet it still kicks me out of the game alot. I have enough ram and it's annoying. When my world gets advanced it kicks me out every few seconds  and that's only if I'm playing by myself. When I play multi-player  I can't join for more than 5 slow  lagging seconds before it kicks me out again.,NEGATIVE,1,0.89863658,9-Dec-23
Minecraft,Great game but the bugs are constantly an annoyance The game crashes every time i open it now thanks to the latest update. It would really be nice if they playtested a little more and did less frequent releases.,NEGATIVE,1,0.998109579,3-Mar-24
Minecraft,This game is very silly so 3 star but the problem is that when I join a game I can't see avatars and another is when I'm about to change my avatar it won't show the option to change it  The edit avatar button will be not changing color when I press it. PLEASE FIX THESE BUGS,NEGATIVE,1,0.998024464,16-Mar-24
Minecraft,I love minecraft but its disappointing at some points. The main point is render dragon. I really hate how we can't use shaders anymore. It made it more enjoyable and relaxing to play with. I understand there's a shop for some of them now but some people just don't have the money for it.,NEGATIVE,1,0.952504039,13-Mar-24
Geometry Dash,I like this game due to the fact that the levels get harder each level! It makes the game challenging and helps improve reaction time with all the split second jumps and different forms the cube can turn into. We also cant forget about the tower  some of the levels may be challenging but in the end you have fun and you get some cool characters  and if you beat them with all the coins you get even more characters! Ontop of all that you can make your own level. This game has it all  please buy it!,POSITIVE,0,0.999725401,26-Apr-24
Geometry Dash,I absolutely love this game! Never can go wrong with the endless gameplay  and all the fun features that come from this game! I do have one thing I want to say that would be nice to add. Lately I have been practicing some extreme demons  and sometimes my game crashed because I got out of it to do something  and it sets me all the way back. (And very far back sometimes  same thing happened with me and tidal wave today.) So  just please add a feature where you can return to a previous position.,POSITIVE,0,0.937254846,29-Apr-24
Geometry Dash,After 7 years  2.2 has finally been released and it is amazing! His levels now look very good with his boss fight in the tower. But there is an issue that I saw. In the level editor  when you put ignore damage  you are unable to be hit by anything. But now  I can be hit by blocks  well I can't be hit by the spikes  I ignore that because IDC. But the game is insane. Cool triggers like the zoom and offset. Platformer was the best because you can now move across the map! Highly recommend. /RubRub,POSITIVE,0,0.99895215,30-Apr-24
