App_Name,Remarks,Sentiment,Score,Date_of_Remark
Yalla Ludo - Ludo&Domino,Mobile account is not working. I try many time when I click on bind account then suddenly mobile binding is gone.,LABEL_0,0.855409384,26-Mar-24
Yalla Ludo - Ludo&Domino,"I really like this game,, while playing it you can also talk to other gamers ?? oh and everytime am bored it boost's me to be active ?? try it, you will love yalla ludo",LABEL_2,0.959001839,23-May-24
Yalla Ludo - Ludo&Domino,Kindly fix voice chat during call in other app. Audio is not going to call while playing even if i disable voice chat in game.,LABEL_0,0.647846043,2-May-24
Yalla Ludo - Ludo&Domino,"Operationed failed, 206 This is the error I facing during opening the activity ! Kindly fix it, otherwise this is very poor game !",LABEL_0,0.923158765,12-Mar-24
Yalla Ludo - Ludo&Domino,Your game is good but one issue is that in a weak 3days your dais will play good after that you will lose your wins game do to glitch if token in 1 or others like you never kill any token of other players and he kill you easy if you too mush far from him so please dont play our game will play better than you,LABEL_1,0.501463354,9-May-24
Yalla Ludo - Ludo&Domino,It's good game but still needs improvement in 1. Pearcase mobile account balance method 2. And welcome gift....etc,LABEL_2,0.639101207,24-Mar-24
Yalla Ludo - Ludo&Domino,I love ludo but this game is clicky. They team up on you in a 4 player game when it doesn't supposed to be teams. And purposely don't kill each other's pawns and only kill yours. I tried it for about 2 weeks but I just got tired of every time I went to play a four-player game and got ganged up on again and again. So finally I just deleted it.,LABEL_0,0.749311864,3-Sep-23
Yalla Ludo - Ludo&Domino,"Graphic and designing are best but in new when i join a voice room group , i go back automatically even i do not self press the back button i have best internet connection but u know this game consumed more MBs .... And for this reason i lost my interest in this game.?? On the other hand this game has best features but it runs very slow and consumes more mbs",LABEL_0,0.555052102,10-Jul-20
Yalla Ludo - Ludo&Domino,"Worst game, took all coin. Everytime you lose game. So pathetic game. Dont play this game. Just waste of time. ????????",LABEL_0,0.977464259,23-Apr-24
Yalla Ludo - Ludo&Domino,"Too worst app, it's a robotic game, it's automatically working computerized based working,not talented people happy here waste of time too poor app missed management, work for high level person only stupid team",LABEL_0,0.963566005,2-Apr-24
Yalla Ludo - Ludo&Domino,Very good game ... But can you give me some compliment free for chat room prizes and more so this is a very very nice game I saw in my life ...,LABEL_2,0.978021741,17-Apr-24
Yalla Ludo - Ludo&Domino,Awesome game. I have spent very joyfull time on this game and met with new and friendly people.,LABEL_2,0.990346491,20-Apr-24
Yalla Ludo - Ludo&Domino,Unfair game and every time when net is slow the game shows that the other opponent has left the game.. sometimes they give sixers to the one they like ????????????,LABEL_0,0.813761175,13-May-24
Yalla Ludo - Ludo&Domino,"This ludo is looking good , but very scripted.we know that while playing. I suggest"" KING LUDO "". king ludo is the best ludo game that I play ever.......",LABEL_2,0.974286735,2-Apr-24
Yalla Ludo - Ludo&Domino,"Don't download this game, it's only preferred those who buy gems, coins, etc. Otherwise you will lose every game",LABEL_0,0.78471911,21-Mar-24
Yalla Ludo - Ludo&Domino,Yalla ludo is a great app i request you all to download this app and be a part of the game and enjoy more and you guys can play next time enjoy the room fun and party games too,LABEL_2,0.989369392,10-Mar-24
Yalla Ludo - Ludo&Domino,Every time when I close to win the game reconnecting occurs worst experience ever.,LABEL_0,0.947314382,21-Apr-24
Yalla Ludo - Ludo&Domino,"Leaderboard of every player is different from one another, this bug be fixed",LABEL_1,0.578330576,3-Apr-24
Yalla Ludo - Ludo&Domino,Why I loose my wining game I spent too much time on this game and it promoted I'm very disappointed... Please don't do that again with me!!! Otherwise I'll Uninstalled this Yalla Ludo,LABEL_0,0.97774601,15-May-24
Yalla Ludo - Ludo&Domino,"This is very good game for time pass meet with new friends but If you find a lover, you will be pleased and the fun will be doubled ??????",LABEL_2,0.983409047,20-Apr-24
Yalla Ludo - Ludo&Domino,Yeah guys this is trash. I've never seen such a rigged dice game since cell phones came about. Download something else cause this ain't it.,LABEL_0,0.977411866,19-Mar-24
Yalla Ludo - Ludo&Domino,Very bad game.my experience is very bad in this game.cannot be download and don't waste a time.,LABEL_0,0.97547704,14-Mar-24
Yalla Ludo - Ludo&Domino,Sir kindly request I won 5 game a number of row and I lost 5 game number of row this is cheats kindly request next time no this cheats please all big games I lost and every small game I win what is this this is cheating for example I lost every 250k 50k game everytime and I win 500 1000 won what is this ????,LABEL_0,0.807796061,10-Apr-24
Yalla Ludo - Ludo&Domino,Why i need a VPN to enter any room or invite my friend to Play teamup. What's the problem that I can't play game without vpn,LABEL_0,0.712795734,24-Apr-24
Yalla Ludo - Ludo&Domino,Ludo is a fantastic game without any ads..... I like it very much..,LABEL_2,0.988858581,6-May-24
Yalla Ludo - Ludo&Domino,One of tha worst app I'm not satisfied.This game is one sided the upper level opponent was won easily this not a real game ??,LABEL_0,0.950615644,17-Apr-24
Yalla Ludo - Ludo&Domino,Useless game and disgusting customer care service of Yalla ludo.my account was hacked by unknown person and bind it Gmail.Many difficulties I faced final I got success to recovery my account but unfortunately unknown Gmail can't b removed when I ask to customers care service to remove the tell me useless thinks link device lock method etc Yalla already knows that the hacker verified my account on Gmail and easy get access.But the can't do anything for real owner ids persons. Plz don't downloadit,LABEL_0,0.889496922,14-May-24
Yalla Ludo - Ludo&Domino,"I'm using ludo as stress relief and mind refresher, and it is also like addicted during RAMADAN ??",LABEL_1,0.669545412,24-Mar-24
Yalla Ludo - Ludo&Domino,its good great and very interesting game know one can bore its Avery very great aap and many people are playing it from different country its a nice aap and i hope i wish everyone can like this aap,LABEL_2,0.98900795,27-May-24
Yalla Ludo - Ludo&Domino,I am unable to upload new profile picture Every time I try to upload but it's not uploading,LABEL_0,0.876088858,4-May-24
Yalla Ludo - Ludo&Domino,A good lodu app for enjoying time. We can play and talk among us that is great??,LABEL_2,0.976345837,9-May-24
Yalla Ludo - Ludo&Domino,I request you to keep jungle ludo as always.Becuase it's so cool.I enjoy it a lot.,LABEL_2,0.977897704,14-Apr-24
Yalla Ludo - Ludo&Domino,Nice game and you can talk put any profile and any name but you have to log in with your phone number and in one phone you can have 1000 of id enjoy I am in the game if you want to be my friend ??. Thanks I have boyfriend to girls be careful in the game and boys be nice to girls please thank you. ??????????,LABEL_2,0.849557638,14-May-24
Yalla Ludo - Ludo&Domino,Yalla ludo is a good game but they have an problem and that problem is the name of this game when the game is take some people that noise like they called the name of Allah( God) therefore I requested that to change the name of this game thanks,LABEL_1,0.491229713,3-Apr-24
Yalla Ludo - Ludo&Domino,This game is not Good it's not hard form ludo the dise not working on luck but it's already in software what to fo,LABEL_0,0.960101545,24-Mar-24
Yalla Ludo - Ludo&Domino,good and interesting. maybe ?? include a video chat option while we are playing,LABEL_2,0.963068306,29-Mar-24
Yalla Ludo - Ludo&Domino,its too much good game i really enjoy but some time lose the game i too much angry very good app and keep enjoy ot... thank you yalla ..,LABEL_2,0.870074213,28-Apr-24
Yalla Ludo - Ludo&Domino,I love this Good game but some time all coins loss and prchez is very Rich ??bad very bad,LABEL_0,0.430636644,7-Apr-24
Yalla Ludo - Ludo&Domino,Bad game because if person win many coins then they should lose it with in a second,LABEL_0,0.840887249,8-Apr-24
Yalla Ludo - Ludo&Domino,This game is fantastic I always play it every night morning and I play it with my mom and random people online I love this game girls only one thing g I want new uptades tho??,LABEL_2,0.990387619,8-May-24
